timestamp,close,close_btc-usd,high_btc-usd,low_btc-usd,open_btc-usd,volume_btc-usd,ret_1,ret_7,vol_7,vol_21,mom_7,sma_7,sma_21,rsi_14,target_close_1,target_ret_1
2018-02-25,9664.73046875,9664.73046875,9923.2197265625,9407.0595703125,9796.419921875,5706939904,-0.015116557715992629,-0.08406805970138198,0.049645231120951025,0.07184809374280922,-0.08406805970138198,10443.328683035714,9441.553431919643,60.39356816016656,10366.7001953125,0.07263210586495439
2018-02-26,10366.7001953125,10366.7001953125,10475.0,9501.73046875,9669.4296875,7287690240,0.07263210586495439,-0.0764879000395573,0.05192794621073181,0.061583561849804014,-0.0764879000395573,10320.671595982143,9604.002487909227,59.87934374627158,10725.599609375,0.03462041028492213
2018-02-27,10725.599609375,10725.599609375,10878.5,10246.099609375,10393.900390625,6966179840,0.03462041028492213,-0.059463207057673606,0.05393678489369873,0.05784346619402057,-0.059463207057673606,10223.800083705357,9745.507231212798,64.53219933406302,10397.900390625,-0.030552997565149287
2018-02-28,10397.900390625,10397.900390625,11089.7998046875,10393.099609375,10687.2001953125,6936189952,-0.030552997565149287,-0.027360995782394593,0.04967898556930417,0.05831378845500221,-0.027360995782394593,10182.014369419643,9877.726306733632,56.6902896337884,10951.0,0.05319339372337972
2018-03-01,10951.0,10951.0,11052.2998046875,10352.7001953125,10385.0,7317279744,0.05319339372337972,0.0945527236381809,0.04516990421673598,0.05686836950156923,0.0945527236381809,10317.1572265625,10005.602980840773,55.915312149423485,11086.400390625,0.012364203326180156
2018-03-02,11086.400390625,11086.400390625,11189.0,10850.099609375,10977.400390625,7620590080,0.012364203326180156,0.07623465562213383,0.044635609384905586,0.05604731492262698,0.07623465562213383,10429.343052455357,10117.48011997768,56.362094231989644,11489.7001953125,0.036377885560451295
2018-03-03,11489.7001953125,11489.7001953125,11528.2001953125,11002.400390625,11101.900390625,6690570240,0.036377885560451295,0.17085680927780467,0.036792205528592185,0.05593871987604164,0.17085680927780467,10668.861607142857,10254.042015438989,53.02843456291941,11512.599609375,0.0019930384320943073
2018-03-04,11512.599609375,11512.599609375,11512.599609375,11136.099609375,11497.400390625,6084149760,0.0019930384320943073,0.19119717270956604,0.034293555598613544,0.053556458383821844,0.19119717270956604,10932.84291294643,10415.119605654761,58.448319359120674,11573.2998046875,0.005272501204946822
2018-03-05,11573.2998046875,11573.2998046875,11704.099609375,11443.900390625,11532.400390625,6468539904,0.005272501204946822,0.1163918688340757,0.02779919480704631,0.05036386207335055,0.1163918688340757,11105.214285714286,10541.154343377977,53.429560013880625,10779.900390625,-0.06855429544313296
2018-03-06,10779.900390625,10779.900390625,11500.099609375,10694.2998046875,11500.099609375,6832169984,-0.06855429544313296,0.005062726861679412,0.04073523250922587,0.052390981827237726,0.005062726861679412,11112.97154017857,10645.039620535714,44.51704454242828,9965.5703125,-0.0755415215926486
2018-03-07,9965.5703125,9965.5703125,10929.5,9692.1201171875,10803.900390625,8797910016,-0.0755415215926486,-0.04157859393563712,0.04927777739151488,0.05126168205011881,-0.04157859393563712,11051.21010044643,10667.465355282739,43.74020412517617,9395.009765625,-0.0572531755818666
2018-03-08,9395.009765625,9395.009765625,10147.400390625,9335.8701171875,9951.4404296875,7186089984,-0.0572531755818666,-0.14208658883891878,0.04504517042730182,0.05047685165475915,-0.14208658883891878,10828.92578125,10630.732468377977,44.62537773697801,9337.5498046875,-0.006116008644050375
2018-03-09,9337.5498046875,9337.5498046875,9466.349609375,8513.0302734375,9414.6904296875,8704190464,-0.006116008644050375,-0.15774737735580813,0.04328728987217784,0.0504376518791454,-0.15774737735580813,10579.08998325893,10588.049107142857,41.1374687350341,8866.0,-0.050500379066334866
2018-03-10,8866.0,8866.0,9531.3203125,8828.4697265625,9350.58984375,5386319872,-0.050500379066334866,-0.22835236348315702,0.034940364250324554,0.047070501489248295,-0.22835236348315702,10204.275669642857,10481.063383556548,41.26255613378082,9578.6298828125,0.08037783474086391
2018-03-11,9578.6298828125,9578.6298828125,9711.8896484375,8607.1201171875,8852.7802734375,6296370176,0.08037783474086391,-0.16798723070223165,0.05555544735106054,0.049966165993854776,-0.16798723070223165,9927.99428013393,10434.721958705357,49.28056432690101,9205.1201171875,-0.03899407015352063
2018-03-12,9205.1201171875,9205.1201171875,9937.5,8956.4296875,9602.9296875,6457399808,-0.03899407015352063,-0.20462441373382745,0.054086168152284335,0.04804945165400773,-0.20462441373382745,9589.682896205357,10338.522925967261,39.730413622853014,9194.849609375,-0.001115738597840088
2018-03-13,9194.849609375,9194.849609375,9470.3798828125,8958.1904296875,9173.0400390625,5991139840,-0.001115738597840088,-0.14703760923695341,0.05224438657229663,0.047763724005441904,-0.14703760923695341,9363.2470703125,10233.339564732143,35.57749000206286,8269.8095703125,-0.10060415105858134
2018-03-14,8269.8095703125,8269.8095703125,9355.849609375,8068.58984375,9214.650390625,6438230016,-0.10060415105858134,-0.1701619364483813,0.05720404898012898,0.050533996052787335,-0.1701619364483813,9120.995535714286,10118.073335193452,31.978006728176908,8300.8603515625,0.0037547153880626016
2018-03-15,8300.8603515625,8300.8603515625,8428.349609375,7783.0498046875,8290.759765625,6834429952,0.0037547153880626016,-0.11646070002671383,0.05608747805363705,0.04911249263275371,-0.11646070002671383,8964.6884765625,10036.923828125,25.380062058214193,8338.349609375,0.0045163099033997955
2018-03-16,8338.349609375,8338.349609375,8585.150390625,8005.31005859375,8322.91015625,5289379840,0.0045163099033997955,-0.10700882096616993,0.05654724583903375,0.04846105145046165,-0.10700882096616993,8821.945591517857,9943.459542410714,23.997423771099292,7916.8798828125,-0.05054594090041897
2018-03-17,7916.8798828125,7916.8798828125,8346.5302734375,7812.81982421875,8321.91015625,4426149888,-0.05054594090041897,-0.10705167123702908,0.05655206224909687,0.048591678481976874,-0.10705167123702908,8686.357003348214,9853.164760044643,16.309145987444808,8223.6796875,0.038752615832098325
2018-03-18,8223.6796875,8223.6796875,8245.509765625,7397.990234375,7890.52001953125,6639190016,0.038752615832098325,-0.14145553298220315,0.0461196195150959,0.04966477865633552,-0.14145553298220315,8492.792689732143,9784.543294270834,20.562415105370704,8630.650390625,0.04948766471821564
2018-03-19,8630.650390625,8630.650390625,8675.8701171875,8182.39990234375,8344.1201171875,6729110016,0.04948766471821564,-0.062407629585394475,0.05199124983508214,0.04805220941670475,-0.062407629585394475,8410.7255859375,9701.874255952382,25.19903583766721,8913.4697265625,0.03276917997335538
2018-03-20,8913.4697265625,8913.4697265625,9051.01953125,8389.8896484375,8619.669921875,6361789952,0.03276917997335538,-0.030601901582556268,0.054263047549535405,0.047972562417590806,-0.030601901582556268,8370.52845982143,9615.582356770834,32.788198002212496,8929.2802734375,0.0017737814072429359
2018-03-21,8929.2802734375,8929.2802734375,9177.3701171875,8846.330078125,8937.48046875,6043129856,0.0017737814072429359,0.07974436382337147,0.033394623366364826,0.04771931493264171,0.07974436382337147,8464.738560267857,9545.64806547619,38.79306175035403,8728.4697265625,-0.022488995834565095
2018-03-22,8728.4697265625,8728.4697265625,9100.7099609375,8564.900390625,8939.4404296875,5530390016,-0.022488995834565095,0.05151386204437336,0.035796041949366385,0.0458362586164344,0.05151386204437336,8525.825613839286,9439.813290550595,42.165137774614664,8879.6201171875,0.017316940467241304
2018-03-23,8879.6201171875,8879.6201171875,8879.6201171875,8360.6201171875,8736.25,5954120192,0.017316940467241304,0.06491338612186959,0.03592990361143933,0.045968163446978086,0.06491338612186959,8603.149972098214,9334.728515625,44.73325743722606,8668.1201171875,-0.023818586517076135
2018-03-24,8668.1201171875,8668.1201171875,8996.1796875,8665.7001953125,8901.9501953125,5664600064,-0.023818586517076135,0.09489094763278372,0.029280239027641024,0.04482753116672002,0.09489094763278372,8710.470005580357,9200.36755952381,47.57934514035708,8495.7802734375,-0.019882032253830673
2018-03-25,8495.7802734375,8495.7802734375,8682.009765625,8449.099609375,8612.8095703125,4569880064,-0.019882032253830673,0.03308744944809727,0.029205202057033638,0.04473143334147473,0.03308744944809727,8749.341517857143,9056.709495907739,34.73583212179585,8209.400390625,-0.033708485106174635
2018-03-26,8209.400390625,8209.400390625,8530.080078125,7921.43017578125,8498.4697265625,5921039872,-0.033708485106174635,-0.0488086043269208,0.024670536184439935,0.044726648407770166,-0.0488086043269208,8689.16294642857,8896.52380952381,35.61057641677982,7833.0400390625,-0.04584504758621555
2018-03-27,7833.0400390625,7833.0400390625,8232.7802734375,7797.27978515625,8200.0,5378250240,-0.04584504758621555,-0.1212131437750078,0.02128332745038741,0.04363478078377938,-0.1212131437750078,8534.815848214286,8756.19712611607,32.203179578295135,7954.47998046875,0.015503551724572073
2018-03-28,7954.47998046875,7954.47998046875,8122.89013671875,7809.169921875,7836.830078125,4935289856,0.015503551724572073,-0.10916896582007296,0.023892103042703432,0.04171333021371509,-0.10916896582007296,8395.558663504464,8660.430919828868,44.78344168511743,7165.7001953125,-0.09916170347942321
2018-03-29,7165.7001953125,7165.7001953125,7994.330078125,7081.3798828125,7979.06982421875,6361229824,-0.09916170347942321,-0.1790427852999451,0.03966259863203924,0.044970457575716966,-0.1790427852999451,8172.305873325893,8554.27332124256,34.98513114572161,6890.52001953125,-0.03840241264367461
2018-03-30,6890.52001953125,6890.52001953125,7276.66015625,6683.93017578125,7171.4501953125,6289509888,-0.03840241264367461,-0.22400734168865222,0.034524762168273895,0.04531574937648613,-0.22400734168865222,7888.148716517857,8437.748093377977,31.98235833910492,6973.52978515625,0.012046952245941878
2018-03-31,6973.52978515625,6973.52978515625,7207.85009765625,6863.52001953125,6892.47998046875,4553269760,0.012046952245941878,-0.1954968677315797,0.038857881014329486,0.04480606725317139,-0.1954968677315797,7646.064383370535,8347.630464099702,37.18048266341415,6844.22998046875,-0.01854151465198095
2018-04-01,6844.22998046875,6844.22998046875,7060.9501953125,6526.8701171875,7003.06005859375,4532100096,-0.01854151465198095,-0.19439654037809906,0.038918858831051985,0.03969422830709527,-0.19439654037809906,7410.128627232143,8217.420944940477,30.303992405680972,7083.7998046875,0.03500318149775872
2018-04-02,7083.7998046875,7083.7998046875,7135.47021484375,6816.580078125,6844.85986328125,4333440000,0.03500318149775872,-0.1371111813748197,0.04580415759138292,0.04073813187800566,-0.1371111813748197,7249.328543526785,8116.405691964285,26.805012890587847,7456.10986328125,0.052557958843978625
2018-04-03,7456.10986328125,7456.10986328125,7530.93994140625,7072.490234375,7102.259765625,5499700224,0.052557958843978625,-0.0481205475653822,0.05129092676207011,0.04304587689544815,-0.0481205475653822,7195.481375558035,8033.608561197917,28.718092715310803,6853.83984375,-0.08077536819799569
2018-04-04,6853.83984375,6853.83984375,7469.8798828125,6803.8798828125,7456.41015625,4936000000,-0.08077536819799569,-0.13836732752125047,0.05717946707296825,0.041110573416530155,-0.13836732752125047,7038.2470703125,7966.181431361607,24.124274043235772,6811.47021484375,-0.006181881962836755
2018-04-05,6811.47021484375,6811.47021484375,6933.81982421875,6644.7998046875,6848.64990234375,5639320064,-0.006181881962836755,-0.04943410564406148,0.04515497656309441,0.041024638168316335,-0.04943410564406148,6987.642787388393,7895.258091517857,25.11656696632052,6636.31982421875,-0.025714036045156208
2018-04-06,6636.31982421875,6636.31982421875,6857.490234375,6575.0,6815.9599609375,3766810112,-0.025714036045156208,-0.03689129334099128,0.04388977112794227,0.04107344887220252,-0.03689129334099128,6951.328473772322,7814.209054129465,21.061355145732705,6911.08984375,0.041403974915207975
2018-04-07,6911.08984375,6911.08984375,7050.5400390625,6630.509765625,6630.509765625,3976610048,0.041403974915207975,-0.00895385024943307,0.04702659593572551,0.04143372628323385,-0.00895385024943307,6942.408482142857,7766.314290364583,27.69830017608905,7023.52001953125,0.016268081926749334
2018-04-08,7023.52001953125,7023.52001953125,7111.56005859375,6919.97998046875,6919.97998046875,3652499968,0.016268081926749334,0.026195794059249433,0.04661745115058089,0.040510126138062784,0.026195794059249433,6968.021344866072,7709.163829985119,31.024247540463705,6770.72998046875,-0.03599192973886778
2018-04-09,6770.72998046875,6770.72998046875,7178.10986328125,6661.990234375,7044.31982421875,4894060032,-0.03599192973886778,-0.04419518236689657,0.04663648295429466,0.03884389421317601,-0.04419518236689657,6923.297084263393,7620.59619140625,31.29522330647802,6834.759765625,0.009456851084145068
2018-04-10,6834.759765625,6834.759765625,6872.41015625,6704.14990234375,6795.43994140625,4272750080,0.009456851084145068,-0.08333435384531862,0.04007947558071716,0.03785843237203926,-0.08333435384531862,6834.532784598215,7521.610002790178,35.8736565490656,6968.31982421875,0.019541295257440083
2018-04-11,6968.31982421875,6968.31982421875,6968.31982421875,6817.58984375,6843.47021484375,4641889792,0.019541295257440083,0.016703042831259562,0.027063762688777117,0.038373526720703106,0.016703042831259562,6850.887067522322,7428.2309337797615,36.09286808931458,7889.25,0.13215957347142848
2018-04-12,7889.25,7889.25,7899.22998046875,6806.509765625,6955.3798828125,8906250240,0.13215957347142848,0.1582301252389715,0.05529643703296322,0.04933580731871241,0.1582301252389715,7004.855608258928,7388.2680896577385,59.83706830739524,7895.9599609375,0.0008505194964667506
2018-04-13,7895.9599609375,7895.9599609375,8183.9599609375,7758.93017578125,7901.08984375,7764460032,0.0008505194964667506,0.18981004081837471,0.05226905848855655,0.04911618287781971,0.18981004081837471,7184.80419921875,7341.427129836309,64.74598186950544,7986.240234375,0.011433729892771805
2018-04-14,7986.240234375,7986.240234375,8140.7099609375,7846.0,7874.669921875,5191430144,0.011433729892771805,0.15556886322311447,0.052047032383436526,0.049023069392348496,0.15556886322311447,7338.397112165178,7308.956659226191,64.82100509468243,8329.1103515625,0.04293260747550409
2018-04-15,8329.1103515625,8329.1103515625,8338.419921875,7999.330078125,7999.330078125,5244480000,0.04293260747550409,0.18588831930436855,0.05253452378453909,0.049835780160878876,0.18588831930436855,7524.910016741072,7301.0199962797615,70.45266932819302,8058.669921875,-0.03246930563679795
2018-04-16,8058.669921875,8058.669921875,8371.150390625,7925.72998046875,8337.5703125,5631309824,-0.03246930563679795,0.19022172574028473,0.05185681021647553,0.049794301724395335,0.19022172574028473,7708.901436941965,7293.842354910715,63.314583198047025,7902.08984375,-0.01943001508226172
2018-04-17,7902.08984375,7902.08984375,8285.9599609375,7881.72021484375,8071.66015625,6900879872,-0.01943001508226172,0.15616204734701444,0.05450000113744867,0.04889616407504752,0.15616204734701444,7861.377162388393,7297.130440848215,56.47251858076517,8163.419921875,0.03307100821331388
2018-04-18,8163.419921875,8163.419921875,8197.7998046875,7886.009765625,7944.43017578125,6529909760,0.03307100821331388,0.17150477127967334,0.054632004526445566,0.04929552403687467,0.17150477127967334,8032.105747767857,7307.079961867559,71.09340075589023,8294.3095703125,0.016033678248838168
2018-04-19,8294.3095703125,8294.3095703125,8298.6904296875,8138.77978515625,8159.27001953125,7063209984,0.016033678248838168,0.051343229117153166,0.02697106431307138,0.0434993819396003,0.051343229117153166,8089.971400669643,7360.8232654389885,73.22189553821634,8845.830078125,0.06649384172813311
2018-04-20,8845.830078125,8845.830078125,8880.23046875,8244.5400390625,8286.8798828125,8438110208,0.06649384172813311,0.12029824389772115,0.03460868966126003,0.04394072741706566,0.12029824389772115,8225.66713169643,7453.933268229167,80.95305325950679,8895.580078125,0.0056241188854653235
2018-04-21,8895.580078125,8895.580078125,8997.5703125,8652.150390625,8848.7900390625,7548550144,0.0056241188854653235,0.11386332204683103,0.03482964006570108,0.04396904456233902,0.11386332204683103,8355.572823660714,7545.45947265625,79.6714140115869,8802.4599609375,-0.010468133204319163
2018-04-22,8802.4599609375,8802.4599609375,9001.6396484375,8779.6103515625,8925.0595703125,6629899776,-0.010468133204319163,0.05683075255284642,0.033789415380927085,0.04371810287098661,0.05683075255284642,8423.19419642857,7638.7085193452385,76.75257552514657,8930.8798828125,0.014589094689994253
2018-04-23,8930.8798828125,8930.8798828125,8958.5498046875,8788.8095703125,8794.3896484375,6925190144,0.014589094689994253,0.10823249610582941,0.028581037028263645,0.043429055685824225,0.10823249610582941,8547.795619419643,7726.664713541667,83.7477952109417,9697.5,0.08583925965266448
2018-04-24,9697.5,9697.5,9732.6103515625,8927.830078125,8934.33984375,10678800384,0.08583925965266448,0.2272070036852396,0.03445640274923873,0.04554017348690939,0.2272070036852396,8804.282784598214,7833.397577194941,86.6733855528488,8845.740234375,-0.0878329224671307
2018-04-25,8845.740234375,8845.740234375,9745.3203125,8799.83984375,9701.0302734375,11083100160,-0.0878329224671307,0.0835826551898462,0.05620088693093025,0.046290969240177816,0.0835826551898462,8901.757114955357,7928.2499767485115,70.31303342099125,9281.509765625,0.049263206888732425
2018-04-26,9281.509765625,9281.509765625,9281.509765625,8727.08984375,8867.3203125,8970559488,0.049263206888732425,0.11902138290641417,0.05788804988235845,0.046708363195877754,0.11902138290641417,9042.785714285714,8045.870907738095,66.8307469127623,8987.0498046875,-0.031725437819185576
2018-04-27,8987.0498046875,8987.0498046875,9375.4697265625,8987.0498046875,9290.6298828125,7566289920,-0.031725437819185576,0.015964553390158898,0.05594500075145171,0.04699344279358952,0.015964553390158898,9062.9599609375,8157.810430617559,62.33201368109331,9348.48046875,0.040216831097785066
2018-04-28,9348.48046875,9348.48046875,9412.08984375,8931.990234375,8939.26953125,7805479936,0.040216831097785066,0.050912968760600696,0.05765402791554555,0.04696151961428195,0.050912968760600696,9127.66001674107,8273.876650855655,64.50747144109692,9419.080078125,0.0075519876851644074
2018-04-29,9419.080078125,9419.080078125,9531.490234375,9193.7099609375,9346.41015625,8853000192,0.0075519876851644074,0.07005088576646323,0.057062355895094,0.04699305548974792,0.07005088576646323,9215.748604910714,8387.950939360118,62.3224736602474,9240.5498046875,-0.01895410931393615
2018-04-30,9240.5498046875,9240.5498046875,9477.1396484375,9166.8095703125,9426.1103515625,8673920000,-0.01895410931393615,0.03467406637849435,0.05812192838988405,0.046207334091847296,0.03467406637849435,9259.98716517857,8505.56140718006,63.645114831196196,9119.009765625,-0.013152901248456694
2018-05-01,9119.009765625,9119.009765625,9255.8798828125,8891.0498046875,9251.4697265625,7713019904,-0.013152901248456694,-0.059653543116782726,0.04641887542795205,0.04662679830958957,-0.059653543116782726,9177.345703125,8614.335216703868,64.16426338025636,9235.919921875,0.012820488107240013
2018-05-02,9235.919921875,9235.919921875,9256.51953125,9015.1396484375,9104.599609375,7558159872,0.012820488107240013,0.04410933140267237,0.03028163766299138,0.046615955216516944,0.04410933140267237,9233.085658482143,8722.316173735118,62.91757705076369,9743.8603515625,0.05499619247287524
